x,y
6245037.067,2080961.774
6280272.614,1826263.986
6377042.076,1918972.801
6281436.715,1827367.3
6224889.314,2052127.9
6210243.857,2027669.828
6217863.095,2030352.911
6379630.781,1843858.656
6289955.468,1899652.976
6343553.946,1805723.939
6291234.015,1981205.615
6260173.072,2015141.379
6160786.541,2087109.031
6262436.482,1832065.18
6242605.975,2083243.698
6354594.672,1812629.235
6263584.371,1871414.652
6506699.018,1884090.741
6348897.883,1821097.2
6354518.292,1865026.073
6295293.717,1901302.185
6248621.003,2081511.02
6219989.462,2056853.514
6206694.329,2038532.27
6498806.198,1902947.023
6240482.201,2073000.294
6154673.799,2086348.687
6295347.714,1893983.018
6228077.482,2055150.658
6284429.859,1998414.82
6299202.418,1899176.314
6354198.18,1929443.277
6405478.665,2004897.864
6300552.245,2093856.853
6265046.694,1989579.415
6230401,2021710.926
6252227.004,1938586.004
6273454.106,1991186.962
6272021.617,1835733.726
6282785.795,1856513.645
6241333.956,2080485.343
6352100.403,1892932.679
6203091.866,2043067.81
6368605.459,1925047.18
6219798.039,2050205.221
6290162.823,2005239.88
6289557.881,2000023.234
6338231.123,1805151.155
6245443.545,2086633.125
6265709.773,2078013.882
6336649.348,1894285.864
6282007.356,1827908.154
6158826.772,2086616.157
6306645.458,1907178.186
6203038.101,2042988.646
6200706.232,2078545.718
6537933.67,1878997.448
6300699.868,1996334.477
6301620.294,1994449.416
6251237.002,1938804.708
6211921.394,2024588.814
6336940.912,1824643.074
6338690.977,1804998.587
6281142.843,1827088.149
6281715.821,1827629.163
6266950.003,2069957.645
6234499.828,2071746.31
6319544.788,1999448.179
6294533.699,2016959.463
6207901.969,2055832.018
6255397.885,1838654.231
6298407.779,1984862.563
6289608.215,1992041.347
6471131.793,1955294.18
6256220.26,1886735.299
6172882.619,2100984.269
6157992.793,2086260.534
6254451.177,1836437.473
6341909.376,1844701.295
6293590.465,1903401.653
6211698.329,2026616.385
6291659.359,1981599.872
6243086.149,2082723.718
6283441.527,2081172.95
6274494.069,1984310.295
6285639.503,1868670.084
6299874.424,2006569.062
6314058.446,1830939.668
6295577.194,1893918.447
6158617.248,2086500.245
6379657.076,1843897
6413851.521,1883331.299
6313341.899,1830960.814
6313986.395,1831169.339
6207836.28,2035864.598
6336242.749,1839218.41
6232559.244,2061322.214
6248442.067,2080068.144
6352422.549,1892332.565
6527519.255,1836473.869
6304103.444,1852329.427
6280842.786,1826809.703
6324717.819,1861418.356
6255677.543,1831809.731
6201324.129,2050794.386
6238947.977,2054644.361
6385319.232,2075834.752
6270653.634,1900734.311
6248612.936,2082467.912
6323549.14,1885249.182
6380526.996,1969348
6263640.708,1871361.545
6374727.561,1925032.595
6270804.145,1852423.907
6254469.765,1836801.425
6296945.204,1952581.356
6258303.235,1961320.379
6304736.494,1833620.009
6292813.001,1904374.596
6310364.625,1984195.618
6283513.391,2077885.616
6255337.88,1838572.6
6341765.3,1814142.555
6234655.588,2064110.03
6211579.004,2025129.999
6214222.902,2027031.328
6224326.632,2051826.51
6241984.626,2007612.439
6270184.124,1840198.494
6270428.147,1840186.992
6408260.562,2074200.572
6268189.824,1846554.258
6404862.471,1940992.471
6169739.966,2089742.802
6255643.213,1829622.892
6320436.01,1821156.912
6377046.03,1923992.88
6199232.308,2041182.014
6220501.028,2059175.877
6210811.368,2027036.331
6279498.498,1854688.999
6318526.263,1838705.1
6400643.363,1938884.639
6186622.702,2082857.241
6283775.769,1845629.294
6227281.668,2060798.076
6202394.434,2036780.903
6245646.159,1952243.716
6240433.912,2073498.109
6238726.732,2056223.867
6248359.556,2084592.319
6266238.103,1942040.687
6275534.52,1923440.561
6232338.95,2010592.506
6257022.346,1830523.32
6261021.511,1975675.572
6474790.498,1877054.981
6523782.488,2023979.086
6291202.491,1830201.512
6529075.925,1843710.642
6207303.952,2070182.13
6243653.389,2048127.646
6157485.838,2089711.376
6270473.584,1900344.184
6517188.036,2041628.112
6345310.615,1805988.282
6267770.924,1995562.382
6252931.565,2080819.41
6301546.124,1995689.441
6459959.297,1808738.187
6378044.004,1965672.996
6253533.988,2046141.647
6202165.896,2036630.423
6231738.877,2028676.143
6241406.722,2049895.029
6300256.009,1982223.469
6335902.962,1838744.977
6488511.38,1821585.665
6274425.453,1835391.883
6231221.027,2068339.503
6290190.978,1904403.661
6184591.023,2083453.06
6281882.892,1827452.616
6422807.832,1859672.515
6289853.66,1903280.542
6288135.298,1842949.819
6338596.987,1804773.416
6381120.951,1962737.513
6268539.553,1851390.899
6161563.534,2097563.49
6282174.592,1827729.902
6160499.322,2110259.484
6336893.86,1824402.712
6309105.076,1822012.024
6374118.31,1926374.377
6254673.931,1838660.686
6405060.795,2092468.963
6429253.499,1885213.049
6240459.239,1984144.802
6264688.246,1978964.673
6271532.513,1850726.092
6244396.113,2074504.711
6266966.724,2019512.16
6173499.769,2090244.058
6281316.363,1826916.631
6257958.846,1830828.93
6280726.857,1826357.151
6232742.054,2048307.665
6299946.575,1830582.72
6309845.708,1845999.339
6242733.424,2083204.94
6345482.124,1805808.709
6453724.672,1807719.397
6281600.207,1827187.835
6291214.509,1904515.975
6280437.775,1826084.704
6363185.405,1957763.879
6451092.501,1980599.597
6302769.001,2054694.693
6343204.043,1845929.673
6336145.93,1819762.015
6241014.94,2079573.023
6240694.777,2078952.532
6243797.143,2073683.069
6275343.335,1829298.587
6285118.856,1816970.284
6251708.892,2084451.969
6245240.899,2086524.965
6406511.001,1848910.573
6538307.66,2019968.071
6348581.897,1817152.039
6236176.145,2055222.149
6274653.702,1980173.188
6401589.475,1965540.179
6243056.795,2076950.589
6320722.197,1806110.667
6382768.134,1865549.325
6237499.674,2063983.447
6230405.231,2021465.07
6242898.538,2004168.999
6253172.434,2015514.309
6252589.076,2079553.127
6243862.229,2074887.132
6263439.486,1962293.073
6267161.765,1996322.47
6258401.044,1855611.118
6346834.876,2056149.52
6253017.757,1834659.633
6248923.84,2078570.879
6394708.025,1980565.523
6291412.359,1981991.798
6239775.112,2062650.744
6296178.898,1920059.523
6240650.947,2059515.321
6318669.15,1825842.131
6309872.68,1984058.361
6208687.834,2035459.112
6301841.122,1898520.76
6379827.878,1819596.157
6524845.206,1804933.888
6269620.757,1834672.18
6281011.727,1826629.299
6323215.533,1799245.734
6249993,2020452
6339121.67,1804458.191
6264159.283,1981404.828
6256782.008,1838211.016
6255515.059,1830322.258
6227869.678,2056041.275
6442935.27,2047270.364
6355755.778,1866863.072
6293062.994,1904372.731
6244325.808,1967081.983
6270769.34,1899914.174
6224501.086,2027033.538
6351824.288,1939217.2
6213712.409,2027420.944
6241630.652,2072239.626
6287739.212,2094227.012
6523700.488,2037269.487
6220222.078,2056772.974
6336505.72,1819299.274
6272522.443,1835158.388
6241924.387,2072708.443
6269999.132,1851818.982
6210066.903,2026534.107
6257137.327,1831613.085
6266170.978,1860932.974
6338122.733,1857758.038
6238970.352,2064636.011
6350744.903,1853160.765
6241395.747,2079935.255
6294814.97,1822130.389
6373934.088,1927587.496
6244197,2078520
6382404.874,1928361.152
6488180.349,1823601.469
6292069.941,1982488.548
6196815.238,2051623.45
6334376.59,1864917.857
6171384.696,2090514.142
6274324.996,2088659.917
6243329.224,2072723.841
6241130.305,2075251.506
6215299.085,2025794.366
6356008.367,1866904.917
6332469.674,1788627.547
6241067.308,2071943.133
6299272.713,1983882.448
6245400,1958370.001
6352305.277,1892553.413
6289996.551,1805928.265
6489249.288,1800050.692
6240942.442,2080387.256
6231929.951,2029106.303
6252774.153,2075369.117
6250333.645,2082695.564
6264910.137,1990508.243
6327762.198,2019701.645
6313485.509,1831270.473
6285480.428,1846731.21
6280941.781,2083362.785
6243526.901,2001764.684
6235369.5,2053519.001
6539357.025,1805889.5
6270865.295,1900666.81
6244980.022,2075156.922
6301394.635,1996954.023
6232144.669,2067853.33
6259657.75,1846833.651
6267145.432,1995683.503
6269971.02,1851604.059
6172843.965,2090052.011
6258356.928,1830470.181
6270406.839,1839651.483
6335704.168,1809242.415
6250310.945,2083798.835
6161885.578,2100110.409
6377063.99,1923939.238
6249116.643,2078603.983
6291670.203,1981314.385
6341262.546,2004210.528
6274249.623,1850740.261
6291014.581,1981314.386
6291408.352,1981314.385
6273625.495,1835941.885
6243527.173,2001440.002
6257068.685,1837131.121
6344486.104,1805997.17
6238855.946,2054514.238
6252897.18,2079246.41
6462105.086,1958843.584
6432810.467,1851809.568
6255917.109,1823865.947
6175600.964,2088438.834
6527741.377,1836054.733
6266968.452,1980588.871
6265479.829,1990368.809
6181463.152,2100304.764
6160968.066,2099994.511
6208561.478,2035883.633
6253419.001,2084164.5
6374594.901,1924878.804
6315758.574,1993369.357
6349493.028,1856164.677
6291586.048,1982499.522
6270938.444,1900446.854
6251092.729,2085458.37
6344030.036,1810122.809
6291711.631,1830270.992
6264547.142,1875788.401
6235371.004,2053256.004
6291516.642,1844366.948
6597670.966,1993962.011
6291193.46,1981191.477
6343488.421,2036562.857
6281510.887,1983730.148
6274870.626,2004219.056
6291016.362,1981991.339
6355228.996,1866859
6355494.995,1866856.823
6231768.558,2060037.924
6295199.948,1904854.485
6499712.953,1879917.679
6244443.163,2074356.618
6173009.93,2101194.789
6345125.132,1806165.179
6303574.988,2043941.95
6241660.563,2051428.178
6270546.58,1852150.176
6264596.647,1973895.224
6373883.23,2073983.323
6237483.22,2064906.037
6208152.511,2055838.483
6240399.742,2049762.527
6252289.697,1938287.253
6247497.343,2077212.171
6238447.926,2064804.745
6251450.611,2042572.245
6243060.167,2047603.149
6211341.001,2024152.5
6205871.836,2038573.524
6237074.974,2060310.019
6244040.967,2078443.591
6298361.853,1984547.073
6241143.889,2080354.622
6270294.686,1852179.361
6272193.79,1835775.114
6207528.255,2076883.355
6244361.813,2081164.845
6264453.108,1979070.857
6256554.203,1837692.393
6207800.027,2036844.855
6427366.243,1887542.192
6266895.2,2067486.012
6291140.651,1982407.472
6237301.094,2064232.333
6217136.507,2026407.002
6258321.392,1898717.638
6270616.906,1900100.33
6257124.896,1830289.311
6210064.335,2027688.175
6221108.114,2058208.297
6206539.061,2039040.057
6282835.06,2064746.446
6252742.148,2075451.765
6220060.665,2056686.168
6395100.359,1920043.81
6396409.005,2084823.375
6240778.338,2050841.585
6260792.951,1965246.623
6290673.992,1830772.5
6543797.452,1864416.971
6291055.195,1982284.167
6303989.439,2011432.607
6325278.455,1957552.616
6236014.815,2060031.382
6324738.328,2044406.654
6221492.599,2057776.929
6277794.23,1964524.925
6242141.801,2077189.778
6344930.729,1806350.787
6508624.889,1891417.54
6523882.699,2037459.188
6202215.817,2036810.142
6255975.775,1828792.95
6385358.116,1864265.578
6240001.041,2061657.466
6172311.967,2090039.01
6246997.292,2077092.512
6262698.984,1831339.133
6187738.389,2116502.022
6254957.449,1828931.3
6336375.367,1839436.781
6242337.256,2001295.723
6412881.634,1940432.218
6257941.539,1830088.469
6273015.518,2084675.489
6306640.761,1821547.942
6270749.992,1833805.482
6270443.456,1835973.927
6342471.353,1845180.411
6183779.21,2084281.964
6598117.315,1993855.831
6336991.642,1881539.759
6266921.944,1996215.451
6330694.767,1858237.343
6273825.819,1836456.623
6334600.307,1889368.034
6237958.902,1985679.679
6323343.001,1859961.498
6477656.121,1889169.32
6271128.875,1851876.41
6254595.043,1836278.996
6261519.509,1832091.977
6235603.412,2055080.13
6338393.972,1882679.033
6264612.538,1993992.749
6160545.122,2110199.918
6158570.657,2091011.08
6214772.876,2024803.916
6287851.496,2003951.674
6216967.672,2030885.367
6403200.284,1809185.841
6173379.703,2090376.986
6206335.326,2037543.452
6527046.037,1849833.834
6239425.606,1986656.661
6440860.736,1993784.842
6257964.857,1840006.277
6241282.811,2049664.7
6211393.746,2024006.86
6301153.305,1997068.863
6292043.646,1982320.269
6474895.945,1877888.058
6212722.447,2022031.611
6242960.844,2076847.659
6237224.444,2064961.519
6401621.607,2010671.501
6290628.23,1830668.729
6211234.779,2103490.683
6282137.197,1970578.419
6460284.219,1970869.886
6214625.331,2025767.482
6261670.673,1847708.236
6215313.61,2024061.173
6247627.767,2077353.016
6262310.253,2011067.325
6250517.814,2077397.423
6294644.863,1905312.521
6242254.864,2076807.585
6219309.014,2060951.675
6310019.424,2077812.741
6177409.916,2084881.853
6286131.989,1844513.733
6224225.654,2052060.401
6257145.094,1831878.8
6275717.767,1983774.918
6270142.008,1851939.068
6214005.002,2047747.462
6206829.456,2036736.303
6279979.999,2085744.5
6344740.391,1810211.558
6243137.686,2082588.237
6264214.231,1984569.767
6207399.011,2037431.224
6152081.359,2090310.701
6202344.378,2036600.169
6361841.547,1901602.525
6293068.992,1903854.567
6310588.549,1984082.296
6406702.881,1900161.609
6209657.927,2028152.713
6172777.435,2090545.757
6274999.502,1980660.159
6290854.477,1800229.541
6425624.356,1891083.896
6291721.956,1982437.795
6293801.82,1900525.603
6232593.022,2060955.041
6231901.723,2029963.316
6159897.704,2088180.889
6289783.649,1901820.747
6230289.582,2058855.402
6283424.583,1838674.414
6158347.595,2093902.353
6212632.857,2021211.686
6343006.878,1845479.148
6242121.052,2077374.263
6213666.495,2027503.477
6212611.102,2021488.468
6171022.413,2103901.955
6346284.155,2013844.254
6284958.3,1863935.744
6203118.462,2042989.722
6222084.347,2022447.565
6513329.177,1875939.743
6220347.884,2059280.448
6159683.798,2099103.484
6500325.461,1866404.351
6252619.743,1973216.122
6271484.512,1837182.994
6272445.215,1836851.779
6498719.831,1902984.993
6243897.576,2074747.21
6203008.614,2041292.675
6297146.508,1916548.928
6320381.125,1976684.813
6210627.175,2027058.802
6256415.398,1823540.33
6172325.679,2090449.522
6325207.098,2019718.605
6342506.289,1844841.336
6266116.001,1860980.176
6257834.986,1837867.007
6231914.956,2030535.489
6402534.09,2090269.897
6294875.319,1827320.213
6256112.709,1886894.879
6385263.8,1839973.516
6273971.994,1991530.885
6268504.029,1851127.71
6211317.654,2026941.431
6217055.333,2030670.772
6296746.547,1946416.586
6237896.17,1991346.715
6269267.497,1851548.969
6256697.489,1837432.457
6252006.616,1978842.295
6341741.231,1814788.737
6207955.517,2036620.215
6252922.417,1935588.22
6248489.257,1945770.55
6248620.742,2082574.272
6275141.417,2045782.242
6243604.851,2041591.565
6510502.208,1899942.616
6212478.703,2021955.47
6374678.141,1925040.853
6509731.865,1900299.566
6174950.842,2089473.655
6249900.041,2078225.796
6291468.907,1984125.191
6241685.623,2072583.067
6246633.744,2078877.15
6326273.076,2019589.594
6243528.038,2042159.13
6247682.536,2077245.55
6177773.906,2089465.65
6316307.008,1798799.5
6290456.966,1904399.904
6202440.309,2036447.799
6171334.952,2090628.903
6170327.868,2099549.542
6315647.854,1814400.932
6203869.667,2040742.262
6261595.967,1832526.576
6272059.948,2002185.276
6269832.241,1836013.411
6548900.75,1826389.326
6255272.931,2077025.787
6480280.553,1895406.243
6256671.783,1823498.425
6241939.423,2051076.129
6329888.578,1793925.432
6291539.354,1981457.384
6327476.282,2002035.345
6316328.228,2008142.207
6500554.583,1862549.689
6263693.308,1979916.869
6474860.816,1877610.161
6297331.778,1999580.939
6300947.349,1862212.547
6252658.812,1837821.374
6243496.19,2043378.525
6157310.351,2089911.673
6271919.545,1851150.33
6344520.853,1806741.476
6255487.299,2018414.503
6236079.64,2059932.449
6317291.944,1782671.988
6429264.013,1884834.056
6265836.8,1874951.091
6374056.646,1926113.854
6269755.391,1833289.056
6227471.516,2060796.853
6529013.105,1843721.779
6270635.461,1851878.198
6344729.182,1806542.897
6513254.512,1875944.766
6257545.593,1836275.677
6246798.848,2082577.753
6334998.419,1819543.315
6379833.569,1819557.127
6257027.27,1830100.404
6274199.911,1836105.942
6395391.274,1919579.977
6249610.926,1997230.857
6204066.574,2040782.951
6303271.848,1822843.966
6319271.679,1999646.477
6538092.586,1878853.673
6260356.138,1969489.91
6256837.433,1831833.165
6260003.192,1968602.607
6249730.536,2078333.396
6323894.206,1861014.067
6242307.318,2001574.083
6254899.997,1835686.997
6254520.346,2004679.055
6159528.489,2108537.043
6215631.63,2026191.1
6541659.183,1825297.68
6212323.119,2022611.5
6242576.031,2077388.662
6322422.066,2047904.988
6295223.911,1900852.988
6291830.711,1982698.952
6522687.6,1808647.752
6241693.564,2001210.656
6332963.089,1878593.711
6256832.994,1910506.072
6273704.368,1836203.289
6243166.988,2042034.134
6330390.997,1896137.001
6160315.477,2100368.433
6290680.496,1799290.54
6242222.416,2082628.097
6236306.358,2055840.548
6251840.245,1938361.165
6321615.21,1885376.22
6500230.789,1905701.602
6282987.328,1991449.048
6215741.836,2024730.186
6287673.879,1863985.021
6401658.634,1964527.733
6597383.999,1995935.498
6405884.868,2004875.503
6247839.585,1946755.142
6331544.619,2040512.92
6210826.337,2025996.206
6342064.445,1821945.014
6260484.64,1970194.188
6240118.7,1987593.882
6271020.72,1834358.372
6232185.401,2029949.716
6265505.159,1983308.336
6375524.146,1839740.986
6386956.678,1936054.82
6247745.2,1946779.785
6177100.455,2088616.026
6251845.172,1938575
6282451.904,1827609.604
6344792.072,1878691.294
6477774.452,1888989.157
6291727.413,1905498.981
6272586.886,1834603.778
6272455.861,1835839.74
6231697.647,2054023.205
6275243.347,1934500.429
6265085.872,1973867.038
6258144.525,1898410.058
6156389.458,2086410.31
6268860.057,1851489.986
6343943.069,1806376.068
6257243.117,1836440.979
6218155.968,2031288.715
6254449.03,1834968.143
6291722.508,1905206.979
